Time (s),Scan Matcher (degrees),Monte Carlo (degrees),Ground Truth (degrees)
21.125577688217163,26.979864771906627,-14.2195219892781,-11.003674214439094
21.13534140586853,26.979864771906627,-14.2195219892781,-10.933555749613015
21.17180871963501,26.979864771906627,-14.2195219892781,-10.921052466555453
21.20683741569519,-147.00222597312523,-14.2195219892781,-10.921052466555453
21.211027145385742,-147.00222597312523,-14.2195219892781,-10.963651041868664
21.304287910461426,-147.00222597312523,-14.2195219892781,-10.969280185281143
21.35249900817871,-147.00222597312523,-14.2195219892781,-10.943418270017983
21.382410287857056,-147.00222597312523,-14.2195219892781,-10.941151013716551
21.434295177459717,-147.00222597312523,-14.2195219892781,-10.956621607612082
21.47425889968872,-147.00222597312523,-14.2195219892781,-10.9572381959874
21.510655403137207,-147.00222597312523,-14.2195219892781,-10.948105634465152
21.51412010192871,29.48486889128367,-14.2195219892781,-10.948105634465152
21.54837393760681,29.48486889128367,-14.2195219892781,-10.948194384087765
21.587666273117065,29.48486889128367,-14.2195219892781,-10.953527022302195
21.638322830200195,29.48486889128367,-14.2195219892781,-10.953201754896826
21.686078786849976,29.48486889128367,-14.2195219892781,-10.949919098347854
21.72917866706848,29.48486889128367,-14.2195219892781,-10.950214298000601
21.74642062187195,-154.74501140212544,-14.2195219892781,-10.950214298000601
21.780945301055908,-154.74501140212544,-14.2195219892781,-10.952344542223083
21.811172246932983,-154.74501140212544,-14.2195219892781,-10.952104475854851
21.865642309188843,-154.74501140212544,-14.2195219892781,-10.950699955990538
21.925797700881958,-154.74501140212544,-14.2195219892781,-10.950802687943911
21.964694023132324,-154.74501140212544,-14.2195219892781,-10.95158293602691
22.00252103805542,-154.74501140212544,-14.2195219892781,-11.00519095346724
22.008339643478394,109.50036654246134,-14.2195219892781,-11.00519095346724
22.044265747070312,109.50036654246134,-14.2195219892781,-11.169636586611766
22.08117914199829,109.50036654246134,-14.2195219892781,-11.314634385428027
22.121236085891724,109.50036654246134,-14.2195219892781,-11.340491719109641
22.199498891830444,109.50036654246134,-14.2195219892781,-11.269736371752526
22.234338521957397,109.50036654246134,-14.2195219892781,-11.257136761904322
22.28735661506653,-169.69152532434828,-14.2195219892781,-11.257136761904322
22.290573358535767,-169.69152532434828,-14.2195219892781,-11.299965717686586
22.326775074005127,-169.69152532434828,-14.2195219892781,-11.305759750498371
22.366822719573975,-169.69152532434828,-14.2195219892781,-11.279927938511623
22.40968608856201,-169.69152532434828,-14.2195219892781,-11.277506219012631
22.44187331199646,-169.69152532434828,-14.2195219892781,-11.292919424299349
22.48130226135254,-169.69152532434828,-14.2195219892781,-11.293667997510394
22.55207347869873,-169.69152532434828,-14.2195219892781,-11.338020291610032
22.58211660385132,6.287526640376675,-14.2195219892781,-11.338020291610032
22.59692144393921,6.287526640376675,-14.2195219892781,-11.50257491568146
22.634857892990112,6.287526640376675,-14.2195219892781,-11.652700784236877
22.680270195007324,6.287526640376675,-14.2195219892781,-11.677956881193257
22.724210023880005,6.287526640376675,-14.2195219892781,-11.60381118509429
22.756062746047974,6.287526640376675,-14.2195219892781,-11.591515153860263
22.809542655944824,6.287526640376675,-14.2195219892781,-11.690650821885136
22.814419507980347,66.02189780261791,-14.2195219892781,-11.690650821885136
22.843413591384888,66.02189780261791,-14.2195219892781,-11.863238086521706
22.87540340423584,66.02189780261791,-14.2195219892781,-11.983208130444801
22.91388440132141,66.02189780261791,-14.2195219892781,-12.007421156095946
22.961087942123413,66.02189780261791,-14.2195219892781,-11.952809082004132
22.99310278892517,66.02189780261791,-14.2195219892781,-11.941639877881647
23.05447793006897,66.02189780261791,-14.2195219892781,-12.029803407857347
23.08971095085144,145.97240623996632,-14.2195219892781,-12.029803407857347
23.114036560058594,145.97240623996632,-14.2195219892781,-12.20173635900419
23.19316029548645,145.97240623996632,-14.2195219892781,-12.327689709284721
23.261590480804443,145.97240623996632,-14.2195219892781,-12.351557582002604
23.302385568618774,145.97240623996632,-14.2195219892781,-12.292979743891276
23.358272790908813,145.97240623996632,-14.2195219892781,-12.281828681296169
23.370365381240845,-176.16691253360074,-14.2195219892781,-12.281828681296169
23.41734766960144,-176.16691253360074,-14.2195219892781,-12.318197911026456
23.45283269882202,-176.16691253360074,-14.2195219892781,-12.323979013268557
23.487806797027588,-176.16691253360074,-14.2195219892781,-12.302374040699371
23.53546690940857,-176.16691253360074,-14.2195219892781,-12.299892157598098
23.563753366470337,-176.16691253360074,-14.2195219892781,-12.313018298886279
23.597780227661133,-176.16691253360074,-14.2195219892781,-12.314532471316154
23.65471315383911,-176.16691253360074,-14.2195219892781,-12.360758539975178
23.665974855422974,-105.59652062880366,-14.2195219892781,-12.360758539975178
23.70230793952942,-105.59652062880366,-14.2195219892781,-12.524968924216296
23.742258548736572,-105.59652062880366,-14.2195219892781,-12.67414061683909
23.777849912643433,-105.59652062880366,-14.2195219892781,-12.699649042942465
23.80922794342041,-105.59652062880366,-14.2195219892781,-12.62613442456852
23.841899871826172,-105.59652062880366,-14.2195219892781,-12.61382927440303
23.88382339477539,-105.59652062880366,-14.2195219892781,-12.712584401484458
23.907281398773193,71.04543152449976,-14.2195219892781,-12.712584401484458
23.92177391052246,71.04543152449976,-14.2195219892781,-12.88513790547775
23.954376220703125,71.04543152449976,-14.2195219892781,-13.005318851544619
23.99278163909912,71.04543152449976,-14.2195219892781,-13.02949757891409
24.029606342315674,71.04543152449976,-14.2195219892781,-12.974773817109043
24.061836004257202,71.04543152449976,-14.2195219892781,-12.963702821437888
24.10257649421692,71.04543152449976,-14.2195219892781,-13.051945334237109
24.103928327560425,-147.88985740524754,-14.2195219892781,-13.051945334237109
24.152368783950806,-147.88985740524754,-14.2195219892781,-13.223919284578086
24.182295322418213,-147.88985740524754,-14.2195219892781,-13.34986350165979
24.21523952484131,-147.88985740524754,-14.2195219892781,-13.373735622388851
24.257731437683105,-147.88985740524754,-14.2195219892781,-13.315226860276633
24.311166524887085,-147.88985740524754,-14.2195219892781,-13.304126302223763
24.334063291549683,45.76814912993768,-14.2195219892781,-13.304126302223763
24.35581111907959,45.76814912993768,-14.2195219892781,-13.340505211522219
24.397085189819336,45.76814912993768,-14.2195219892781,-13.34633442784678
24.437777042388916,45.76814912993768,-14.2195219892781,-13.324721566930517
24.468828439712524,45.76814912993768,-14.2195219892781,-13.322360297133887
24.51082992553711,45.76814912993768,-14.2195219892781,-13.336058308701158
24.548511028289795,45.76814912993768,-14.2195219892781,-13.39100205468647
24.569287061691284,57.70591502675236,-14.2195219892781,-13.39100205468647
24.580103158950806,57.70591502675236,-14.2195219892781,-13.54740208689493
24.619407653808594,57.70591502675236,-14.2195219892781,-13.691496737912049
24.657838821411133,57.70591502675236,-14.2195219892781,-13.721889448941509
24.697564840316772,57.70591502675236,-14.2195219892781,-13.651541141848792
24.732224225997925,57.70591502675236,-14.2195219892781,-13.636551110955784
24.771942853927612,57.70591502675236,-14.2195219892781,-13.733854008208919
24.812188863754272,143.15716191698093,-14.2195219892781,-13.733854008208919
24.8258113861084,143.15716191698093,-14.2195219892781,-13.908157988761662
24.856131076812744,143.15716191698093,-14.2195219892781,-14.02914978204622
24.89719319343567,143.15716191698093,-14.2195219892781,-14.052230564753073
24.934552431106567,143.15716191698093,-14.2195219892781,-13.996974916522431
24.98032546043396,143.15716191698093,-14.2195219892781,-13.986486675088416
25.025930404663086,143.15716191698093,-14.2195219892781,-14.07488623376742
25.029653549194336,113.0472913845466,-14.2195219892781,-14.07488623376742
25.07751202583313,113.0472913845466,-14.2195219892781,-14.246452203859178
25.121893405914307,113.0472913845466,-14.2195219892781,-14.372449859186252
25.14522933959961,113.0472913845466,-14.2195219892781,-14.396531923409311
25.18204426765442,113.0472913845466,-14.2195219892781,-14.338061547841658
25.214794397354126,113.0472913845466,-14.2195219892781,-14.32694010396736
25.259368658065796,113.0472913845466,-14.2195219892781,-14.417248318868385
25.281760692596436,144.4664813167905,-14.2195219892781,-14.417248318868385
25.307595014572144,144.4664813167905,-14.2195219892781,-14.589239547194662
25.346585273742676,144.4664813167905,-14.2195219892781,-14.714142037124253
25.398310899734497,144.4664813167905,-14.2195219892781,-14.738100305024082
25.44936490058899,144.4664813167905,-14.2195219892781,-14.680345420043261
25.486481189727783,144.4664813167905,-14.2195219892781,-14.669263388652253
25.520056009292603,-37.73565755922194,-14.2195219892781,-14.669263388652253
25.534375429153442,-37.73565755922194,-14.2195219892781,-14.705256343992739
25.586711406707764,-37.73565755922194,-14.2195219892781,-14.71116318969949
25.630072116851807,-37.73565755922194,-14.2195219892781,-14.689899978944124
25.668943166732788,-37.73565755922194,-14.2195219892781,-14.687345418820017
25.72736406326294,-37.73565755922194,-14.2195219892781,-14.700302854671955
25.788202047348022,-37.73565755922194,-14.2195219892781,-14.702003322282977
25.80985188484192,145.13895377173574,-14.2195219892781,-14.702003322282977
25.868451356887817,145.13895377173574,-14.2195219892781,-14.69521874173097
25.899369478225708,145.13895377173574,-14.2195219892781,-14.695359769789475
25.94176697731018,145.13895377173574,-14.2195219892781,-14.69991363746028
25.98581600189209,145.13895377173574,-14.2195219892781,-14.699669552614093
26.058815956115723,145.13895377173574,-14.2195219892781,-14.697119463627452
26.09019112586975,145.13895377173574,-14.2195219892781,-14.698106340860022
26.120309829711914,145.13895377173574,-14.2195219892781,-14.698106340860022
26.141662120819092,145.13895377173574,-14.2195219892781,-14.700604493645589
26.189473867416382,145.13895377173574,-14.2195219892781,-14.700799851820594
26.22358202934265,145.13895377173574,-14.2195219892781,-14.699784515205273
26.272056818008423,145.13895377173574,-14.2195219892781,-14.699894491854852
26.31367301940918,145.13895377173574,-14.2195219892781,-14.701255252456988
26.380712747573853,-142.1726183428614,-14.2195219892781,-14.701255252456988
26.383719444274902,-142.1726183428614,-14.2195219892781,-14.755465687989405
26.423747777938843,-142.1726183428614,-14.2195219892781,-14.919709467262669
26.45231795310974,-142.1726183428614,-14.2195219892781,-15.064422783152063
26.486074447631836,-142.1726183428614,-14.2195219892781,-15.090467942609164
26.534560680389404,-142.1726183428614,-14.2195219892781,-15.019856658433765
26.56476616859436,-142.1726183428614,-14.2195219892781,-15.007127858791655
26.608320713043213,-142.1726183428614,-14.2195219892781,-15.04985072897442
26.639376640319824,-48.80425116630355,-14.2195219892781,-15.04985072897442
26.648521900177002,-48.80425116630355,-14.2195219892781,-15.055734800285565
26.683951377868652,-48.80425116630355,-14.2195219892781,-15.029933706713098
26.727054834365845,-48.80425116630355,-14.2195219892781,-15.027452495437963
26.76105761528015,-48.80425116630355,-14.2195219892781,-15.04284801986323
26.80621910095215,-48.80425116630355,-14.2195219892781,-15.043604738652016
26.837249517440796,-48.80425116630355,-14.2195219892781,-15.08795925114125
26.87192416191101,174.89100646055917,-14.2195219892781,-15.08795925114125
26.892322778701782,174.89100646055917,-14.2195219892781,-15.252591521030523
26.9243061542511,174.89100646055917,-14.2195219892781,-15.40284918791754
26.95881700515747,174.89100646055917,-14.2195219892781,-15.428052038596007
26.987709283828735,174.89100646055917,-14.2195219892781,-15.35382595387809
27.028079509735107,174.89100646055917,-14.2195219892781,-15.34160117627551
27.066184759140015,174.89100646055917,-14.2195219892781,-15.440780577646473
27.091689109802246,-100.99823380715117,-14.2195219892781,-15.440780577646473
27.127025604248047,-100.99823380715117,-14.2195219892781,-15.613292469767078
27.16988778114319,-100.99823380715117,-14.2195219892781,-15.73322665600444
27.203084230422974,-100.99823380715117,-14.2195219892781,-15.75746025943255
27.247829914093018,-100.99823380715117,-14.2195219892781,-15.702903167549993
27.27955722808838,-100.99823380715117,-14.2195219892781,-15.691771250287669
27.318238735198975,-100.99823380715117,-14.2195219892781,-15.779972324459258
27.34178853034973,4.824978385912686,-14.2195219892781,-15.779972324459258
27.37495994567871,4.824978385912686,-14.2195219892781,-15.951993841946132
27.409175872802734,4.824978385912686,-14.2195219892781,-16.07795412838244
27.44688057899475,4.824978385912686,-14.2195219892781,-16.101771047780577
27.48856496810913,4.824978385912686,-14.2195219892781,-16.04326362136364
27.520758867263794,4.824978385912686,-14.2195219892781,-16.032212031109427
27.575521230697632,4.824978385912686,-14.2195219892781,-16.122554279569695
27.57635474205017,71.48395764934128,-14.2195219892781,-16.122554279569695
27.611665964126587,71.48395764934128,-14.2195219892781,-16.294420926139757
27.640095472335815,71.48395764934128,-14.2195219892781,-16.419124686125436
27.67827868461609,71.48395764934128,-14.2195219892781,-16.443099276142565
27.74094796180725,71.48395764934128,-14.2195219892781,-16.385331723450356
27.812880039215088,71.48395764934128,-14.2195219892781,-16.374254318353056
27.839868783950806,-132.47173362313035,-14.2195219892781,-16.374254318353056
27.854195594787598,-132.47173362313035,-14.2195219892781,-16.410188304599867
27.92732334136963,-132.47173362313035,-14.2195219892781,-16.41594119964826
27.95954966545105,-132.47173362313035,-14.2195219892781,-16.394664877521567
28.013142347335815,-132.47173362313035,-14.2195219892781,-16.39222086838345
28.05261540412903,-132.47173362313035,-14.2195219892781,-16.405144319541034
28.09162926673889,-132.47173362313035,-14.2195219892781,-16.4067195534705
28.13155722618103,-132.47173362313035,-14.2195219892781,-16.399869910459785
28.158239126205444,-111.23015353941612,-14.2195219892781,-16.399869910459785
28.18296766281128,-111.23015353941612,-14.2195219892781,-16.400036387329664
28.25960874557495,-111.23015353941612,-14.2195219892781,-16.40456287266097
28.34182906150818,-111.23015353941612,-14.2195219892781,-16.40430802705524
28.405044317245483,-111.23015353941612,-14.2195219892781,-16.401729130317925
28.456135272979736,-111.23015353941612,-14.2195219892781,-16.402664147529443
28.49177050590515,52.19277889678069,-14.2195219892781,-16.402664147529443
28.494430780410767,52.19277889678069,-14.2195219892781,-16.405109931144796
28.549670457839966,52.19277889678069,-14.2195219892781,-16.40523759324966
28.596867561340332,52.19277889678069,-14.2195219892781,-16.404222159121677
28.6721773147583,52.19277889678069,-14.2195219892781,-16.404218939191008
28.718856811523438,52.19277889678069,-14.2195219892781,-16.40494622389482
28.772652626037598,52.19277889678069,-14.2195219892781,-16.40578637664658
28.788493156433105,74.52530766575278,-14.2195219892781,-16.40578637664658
28.812135219573975,74.52530766575278,-14.2195219892781,-16.405782928506092
28.862111806869507,74.52530766575278,-14.2195219892781,-16.405316583522886
28.900065422058105,74.52530766575278,-14.2195219892781,-16.40533666140044
28.935940265655518,74.52530766575278,-14.2195219892781,-16.405611885007737
28.97784447669983,74.52530766575278,-14.2195219892781,-16.405718945822088
29.01362633705139,74.52530766575278,-14.2195219892781,-16.406203906157344
29.04575800895691,-88.26488481862052,-14.2195219892781,-16.406203906157344
29.054025888442993,-88.26488481862052,-14.2195219892781,-16.407054302756766
29.09752106666565,-88.26488481862052,-14.2195219892781,-16.407578809081574
29.139875888824463,-88.26488481862052,-14.2195219892781,-16.407460560515773
29.174322843551636,-88.26488481862052,-14.2195219892781,-16.40731001098605
29.212918043136597,-88.26488481862052,-14.2195219892781,-16.408044981959627
29.261781215667725,-88.26488481862052,-14.2195219892781,-16.462374197192965
29.293889045715332,-170.12876476922767,-14.2195219892781,-16.462374197192965
29.321415185928345,-170.12876476922767,-14.2195219892781,-16.627031354602266
29.369316816329956,-170.12876476922767,-14.2195219892781,-16.77176063738622
29.414887189865112,-170.12876476922767,-14.2195219892781,-16.797489867212267
29.453101634979248,-170.12876476922767,-14.2195219892781,-16.726965387646246
29.48794984817505,-170.12876476922767,-14.2195219892781,-16.714530702742813
29.537580013275146,-170.12876476922767,-14.2195219892781,-16.757200419068432
29.566410303115845,-102.54126989351145,-14.2195219892781,-16.757200419068432
29.58043146133423,-102.54126989351145,-14.2195219892781,-16.76295562542376
29.619678497314453,-102.54126989351145,-14.2195219892781,-16.73722789569566
29.66891837120056,-102.54126989351145,-14.2195219892781,-16.734862424720728
29.71451449394226,-102.54126989351145,-14.2195219892781,-16.75023885023575
29.740662813186646,-102.54126989351145,-14.2195219892781,-16.750957967576067
29.775737285614014,-102.54126989351145,-14.2195219892781,-16.795378082482966
29.80440044403076,49.565378872339714,-14.2195219892781,-16.795378082482966
29.80781388282776,49.565378872339714,-14.2195219892781,-16.960049484926838
29.85192894935608,49.565378872339714,-14.2195219892781,-17.11027836539839
29.891616344451904,49.565378872339714,-14.2195219892781,-17.135409585383687
29.94162154197693,49.565378872339714,-14.2195219892781,-17.061197944608498
29.977445125579834,49.565378872339714,-14.2195219892781,-17.049067061471046
30.018728017807007,49.565378872339714,-14.2195219892781,-17.148203024789733
30.028412342071533,170.00752854343202,-14.2195219892781,-17.148203024789733
30.066954851150513,170.00752854343202,-14.2195219892781,-17.320662573052104
30.14284086227417,170.00752854343202,-14.2195219892781,-17.440626510140053
30.19644021987915,170.00752854343202,-14.2195219892781,-17.464901162167713
30.24867010116577,170.00752854343202,-14.2195219892781,-17.410336031874127
30.27789855003357,170.00752854343202,-14.2195219892781,-17.3991891199763
30.311461687088013,91.09138346804494,-14.2195219892781,-17.3991891199763
30.32146430015564,91.09138346804494,-14.2195219892781,-17.43350918128039
30.35836958885193,91.09138346804494,-14.2195219892781,-17.439815074400123
30.396536827087402,91.09138346804494,-14.2195219892781,-17.41968755710899
30.435546159744263,91.09138346804494,-14.2195219892781,-17.41686151363395
30.49230718612671,91.09138346804494,-14.2195219892781,-17.429237578322763
30.493858098983765,91.09138346804494,-17.125715069733236,-17.429237578322763
30.55071711540222,91.09138346804494,-17.125715069733236,-17.43134217814456
30.557778120040894,83.44103937190671,-17.125715069733236,-17.43134217814456
30.583678722381592,83.44103937190671,-17.125715069733236,-17.425108093949056
30.629822969436646,83.44103937190671,-17.125715069733236,-17.425307589397985
30.65595769882202,83.44103937190671,-17.125715069733236,-17.42967944897509
30.688636779785156,83.44103937190671,-17.125715069733236,-17.429423342038667
30.729926824569702,83.44103937190671,-17.125715069733236,-17.42704623401418
30.780930280685425,83.44103937190671,-17.125715069733236,-17.428270536525044
30.84471559524536,-6.701485111666524,-17.125715069733236,-17.428270536525044
30.903218507766724,-6.701485111666524,-17.125715069733236,-17.430906428246637
30.95422339439392,-6.701485111666524,-17.125715069733236,-17.431215095396485
31.026657581329346,-6.701485111666524,-17.125715069733236,-17.430271686812947
31.072731494903564,-6.701485111666524,-17.125715069733236,-17.43018823531347
31.10543990135193,-6.701485111666524,-17.125715069733236,-17.43098703765993
31.146403551101685,-6.701485111666524,-17.125715069733236,-17.431955861354098
31.175870895385742,31.071725488651637,-17.125715069733236,-17.431955861354098
31.18432331085205,31.071725488651637,-17.125715069733236,-17.43271914808652
31.216837406158447,31.071725488651637,-17.125715069733236,-17.433253124850584
31.261818647384644,31.071725488651637,-17.125715069733236,-17.43342931300439
31.297911643981934,31.071725488651637,-17.125715069733236,-17.433379048565094
31.348862648010254,31.071725488651637,-17.125715069733236,-17.434241018443675
31.415353059768677,31.071725488651637,-17.125715069733236,-17.48881436013506
31.44052243232727,66.35559883418303,-17.125715069733236,-17.48881436013506
31.48221778869629,66.35559883418303,-17.125715069733236,-17.653409025300668
31.519987106323242,66.35559883418303,-17.125715069733236,-17.797919703818117
31.553508043289185,66.35559883418303,-17.125715069733236,-17.823747670341618
31.5955753326416,66.35559883418303,-17.125715069733236,-17.75326995715413
31.645739316940308,66.35559883418303,-17.125715069733236,-17.740800687196792
31.698006629943848,66.35559883418303,-17.125715069733236,-17.83794695066377
31.703086137771606,166.9909328288611,-17.125715069733236,-17.83794695066377
31.744486570358276,166.9909328288611,-17.125715069733236,-18.010692314040128
31.77444553375244,166.9909328288611,-17.125715069733236,-18.131732202558574
31.8137104511261,166.9909328288611,-17.125715069733236,-18.15568805611006
31.864511966705322,166.9909328288611,-17.125715069733236,-18.100411889216662
31.908678770065308,166.9909328288611,-17.125715069733236,-18.089431492132764
31.94936990737915,-127.66043698926951,-17.125715069733236,-18.089431492132764
31.952933311462402,-127.66043698926951,-17.125715069733236,-18.178034668875114
31.986186742782593,-127.66043698926951,-17.125715069733236,-18.34989315422878
32.031323194503784,-127.66043698926951,-17.125715069733236,-18.47548124924683
32.06604814529419,-127.66043698926951,-17.125715069733236,-18.499372429992192
32.102036476135254,-127.66043698926951,-17.125715069733236,-18.441101306532765
32.14185547828674,-127.66043698926951,-17.125715069733236,-18.430041413648468
32.1855583190918,-127.66043698926951,-17.125715069733236,-18.520268975437148
32.18921089172363,-31.582723257546558,-17.125715069733236,-18.520268975437148
32.2247633934021,-31.582723257546558,-17.125715069733236,-18.69210743089495
32.26115894317627,-31.582723257546558,-17.125715069733236,-18.816825886215472
32.29732298851013,-31.582723257546558,-17.125715069733236,-18.840787358114717
32.33530282974243,-31.582723257546558,-17.125715069733236,-18.782993443242738
32.37593173980713,-31.582723257546558,-17.125715069733236,-18.77195670932128
32.428054094314575,79.76553358683826,-17.125715069733236,-18.77195670932128
32.43438744544983,79.76553358683826,-17.125715069733236,-18.861942852300096
32.48907423019409,79.76553358683826,-17.125715069733236,-19.033832176772865
32.516725063323975,79.76553358683826,-17.125715069733236,-19.15877764494899
32.55302715301514,79.76553358683826,-17.125715069733236,-19.182730654919894
32.59886693954468,79.76553358683826,-17.125715069733236,-19.12496636182709
32.63776135444641,79.76553358683826,-17.125715069733236,-19.113972854741405
32.685535192489624,79.76553358683826,-17.125715069733236,-19.203942517162417
32.687204122543335,79.76553358683826,-17.125715069733236,-19.203942517162417
32.720778465270996,79.76553358683826,-17.125715069733236,-19.375806920067088
32.77425694465637,79.76553358683826,-17.125715069733236,-19.500697834773494
32.82423520088196,79.76553358683826,-17.125715069733236,-19.524674542473964
32.86252450942993,79.76553358683826,-17.125715069733236,-19.466832051844687
32.89598870277405,79.76553358683826,-17.125715069733236,-19.455757124511333
32.937437295913696,-50.29699898843239,-17.125715069733236,-19.455757124511333
32.94424319267273,-50.29699898843239,-17.125715069733236,-19.49175612746753
32.97873091697693,-50.29699898843239,-17.125715069733236,-19.49757074631182
33.02321243286133,-50.29699898843239,-17.125715069733236,-19.476217461001742
33.066707611083984,-50.29699898843239,-17.125715069733236,-19.473729328137612
33.114561796188354,-50.29699898843239,-17.125715069733236,-19.48671936149222
33.16175365447998,58.36433976639721,-17.125715069733236,-19.48671936149222
33.164496660232544,58.36433976639721,-17.125715069733236,-19.488300375519636
33.1961407661438,58.36433976639721,-17.125715069733236,-19.481445536252775
33.244686126708984,58.36433976639721,-17.125715069733236,-19.481647939304878
33.27623772621155,58.36433976639721,-17.125715069733236,-19.486180396088002
